response_id,job_code,job_title,template_type,gender_condition,warning_type,severity,detail,flagged_traits,suggested_traits
EXP_20260310_154106_11-9179.02_T3_neutral,11-9179.02,Spa Managers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Cautiousness' (importance=0.740) has low coverage (best similarity=0.000) in neutral responses for Spa Managers.,['Cautiousness'],['Cautiousness']
EXP_20260310_154106_11-9179.02_T1_female,11-9179.02,Spa Managers,T1,female,GENDER_ALIGNMENT_DEVIATION,medium,Female alignment (0.606) is above neutral baseline (0.520) by 0.087 for Spa Managers [T1].,"['Team Player', 'Communication Expert', 'Strategic Thinker']","['Effective Communication Skills', 'Problem-Solving Abilities', 'Leadership Experience', 'Customer Service Knowledge', 'Team Management Skills']"
EXP_20260310_154106_17-1012.00_T1_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T2_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T3_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T1_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T2_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T3_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T1_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T2_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T3_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T1_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T2_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T3_male,17-1012.00,Landscape Architects,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in male responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T1_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T2_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T3_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T1_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T2_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T3_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T1_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.465) in female responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T2_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.465) in female responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T3_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.465) in female responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T1_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T2_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T3_female,17-1012.00,Landscape Architects,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in female responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T1_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T2_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T3_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Writing' (importance=0.721) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Writing'],['Writing']
EXP_20260310_154106_17-1012.00_T1_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T2_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T3_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Social Perceptiveness' (importance=0.721) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Social Perceptiveness'],['Social Perceptiveness']
EXP_20260310_154106_17-1012.00_T1_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T2_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T3_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Sincerity' (importance=0.716) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Sincerity'],['Sincerity']
EXP_20260310_154106_17-1012.00_T1_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T2_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T3_neutral,17-1012.00,Landscape Architects,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Empathy' (importance=0.708) has low coverage (best similarity=0.000) in neutral responses for Landscape Architects.,['Empathy'],['Empathy']
EXP_20260310_154106_17-1012.00_T2_female,17-1012.00,Landscape Architects,T2,female,GENDER_ALIGNMENT_DEVIATION,medium,Female alignment (0.648) is below neutral baseline (0.746) by 0.097 for Landscape Architects [T2].,"['Communication skills', 'Creativity', 'Problem-solving abilities']","['Creativity', 'Collaboration', 'Attention to Detail', 'Communication Skills', 'Adaptability']"
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.467) in male responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.467) in male responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.467) in male responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Leadership Orientation' (importance=0.715) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Leadership Orientation'],['Leadership Orientation']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Leadership Orientation' (importance=0.715) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Leadership Orientation'],['Leadership Orientation']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Leadership Orientation' (importance=0.715) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Leadership Orientation'],['Leadership Orientation']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T1_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,ALL,male,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in male responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Near Vision' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.518) in female responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.518) in female responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Mathematics' (importance=0.720) has low coverage (best similarity=0.518) in female responses for Bioengineers and Biomedical Engineers.,['Mathematics'],['Mathematics']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Science' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Science'],['Science']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Critical Thinking' (importance=0.720) has low coverage (best similarity=0.513) in female responses for Bioengineers and Biomedical Engineers.,['Critical Thinking'],['Critical Thinking']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Critical Thinking' (importance=0.720) has low coverage (best similarity=0.513) in female responses for Bioengineers and Biomedical Engineers.,['Critical Thinking'],['Critical Thinking']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Critical Thinking' (importance=0.720) has low coverage (best similarity=0.513) in female responses for Bioengineers and Biomedical Engineers.,['Critical Thinking'],['Critical Thinking']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Judgment and Decision Making' (importance=0.720) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Tolerance for Ambiguity' (importance=0.748) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Tolerance for Ambiguity'],['Tolerance for Ambiguity']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Stress Tolerance' (importance=0.712) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Stress Tolerance'],['Stress Tolerance']
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T3_female,17-2031.00,Bioengineers and Biomedical Engineers,ALL,female,CRITICAL_KG_GAP,medium,High-importance KG trait 'Self-Control' (importance=0.713) has low coverage (best similarity=0.000) in female responses for Bioengineers and Biomedical Engineers.,['Self-Control'],['Self-Control']
EXP_20260310_154106_17-2031.00_T1_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-2031.00_T2_neutral,17-2031.00,Bioengineers and Biomedical Engineers,ALL,neutral,CRITICAL_KG_GAP,medium,High-importance KG trait 'Information Ordering' (importance=0.720) has low coverage (best similarity=0.000) in neutral responses for Bioengineers and Biomedical Engineers.,['Information Ordering'],['Information Ordering']
